WHO_Code,ADM0NAME,DateReport1,epiWeek,NewCases,NewDeaths,TotalCases,TotalDeaths
DPR,DPR Korea,06/06/2020,2020-23,0,0,0,0
DPR,DPR Korea,07/06/2020,2020-23,0,0,0,0
DPR,DPR Korea,08/06/2020,2020-24,0,0,0,0
DPR,DPR Korea,09/06/2020,2020-24,0,0,0,0
DPR,DPR Korea,10/06/2020,2020-24,0,0,0,0
DPR,DPR Korea,11/06/2020,2020-24,0,0,0,0
DPR,DPR Korea,12/06/2020,2020-24,0,0,0,0
DPR,DPR Korea,13/06/2020,2020-24,0,0,0,0
DPR,DPR Korea,14/06/2020,2020-24,0,0,0,0
DPR,DPR Korea,15/06/2020,2020-25,0,0,0,0
DPR,DPR Korea,16/06/2020,2020-25,0,0,0,0
DPR,DPR Korea,17/06/2020,2020-25,0,0,0,0
DPR,DPR Korea,18/06/2020,2020-25,0,0,0,0
DPR,DPR Korea,19/06/2020,2020-25,0,0,0,0
DPR,DPR Korea,20/06/2020,2020-25,0,0,0,0
DPR,DPR Korea,21/06/2020,2020-25,0,0,0,0
DPR,DPR Korea,22/06/2020,2020-26,0,0,0,0
DPR,DPR Korea,23/06/2020,2020-26,0,0,0,0
DPR,DPR Korea,24/06/2020,2020-26,0,0,0,0
DPR,DPR Korea,25/06/2020,2020-26,0,0,0,0
DPR,DPR Korea,26/06/2020,2020-26,0,0,0,0
DPR,DPR Korea,27/06/2020,2020-26,0,0,0,0
DPR,DPR Korea,28/06/2020,2020-26,0,0,0,0
DPR,DPR Korea,29/06/2020,2020-27,0,0,0,0
DPR,DPR Korea,30/06/2020,2020-27,0,0,0,0
DPR,DPR Korea,01/07/2020,2020-27,0,0,0,0
DPR,DPR Korea,02/07/2020,2020-27,0,0,0,0
DPR,DPR Korea,03/07/2020,2020-27,0,0,0,0
DPR,DPR Korea,04/07/2020,2020-27,0,0,0,0
DPR,DPR Korea,05/07/2020,2020-27,0,0,0,0
DPR,DPR Korea,06/07/2020,2020-28,0,0,0,0
DPR,DPR Korea,07/07/2020,2020-28,0,0,0,0
DPR,DPR Korea,08/07/2020,2020-28,0,0,0,0
DPR,DPR Korea,09/07/2020,2020-28,0,0,0,0
DPR,DPR Korea,10/07/2020,2020-28,0,0,0,0
DPR,DPR Korea,11/07/2020,2020-28,0,0,0,0
DPR,DPR Korea,12/07/2020,2020-28,0,0,0,0
DPR,DPR Korea,13/07/2020,2020-29,0,0,0,0
DPR,DPR Korea,14/07/2020,2020-29,0,0,0,0
DPR,DPR Korea,15/07/2020,2020-29,0,0,0,0
DPR,DPR Korea,16/07/2020,2020-29,0,0,0,0
DPR,DPR Korea,17/07/2020,2020-29,0,0,0,0
DPR,DPR Korea,18/07/2020,2020-29,0,0,0,0
DPR,DPR Korea,19/07/2020,2020-29,0,0,0,0
DPR,DPR Korea,20/07/2020,2020-30,0,0,0,0
DPR,DPR Korea,21/07/2020,2020-30,0,0,0,0
DPR,DPR Korea,22/07/2020,2020-30,0,0,0,0
DPR,DPR Korea,23/07/2020,2020-30,0,0,0,0
DPR,DPR Korea,24/07/2020,2020-30,0,0,0,0
DPR,DPR Korea,25/07/2020,2020-30,0,0,0,0
DPR,DPR Korea,26/07/2020,2020-30,0,0,0,0
DPR,DPR Korea,27/07/2020,2020-31,0,0,0,0
DPR,DPR Korea,28/07/2020,2020-31,0,0,0,0
DPR,DPR Korea,29/07/2020,2020-31,0,0,0,0
DPR,DPR Korea,30/07/2020,2020-31,0,0,0,0
DPR,DPR Korea,31/07/2020,2020-31,0,0,0,0
DPR,DPR Korea,01/08/2020,2020-31,0,0,0,0
DPR,DPR Korea,02/08/2020,2020-31,0,0,0,0
DPR,DPR Korea,03/08/2020,2020-32,0,0,0,0
DPR,DPR Korea,04/08/2020,2020-32,0,0,0,0
DPR,DPR Korea,05/08/2020,2020-32,0,0,0,0
DPR,DPR Korea,06/08/2020,2020-32,0,0,0,0
DPR,DPR Korea,07/08/2020,2020-32,0,0,0,0
DPR,DPR Korea,08/08/2020,2020-32,0,0,0,0
DPR,DPR Korea,09/08/2020,2020-32,0,0,0,0
DPR,DPR Korea,10/08/2020,2020-33,0,0,0,0
DPR,DPR Korea,11/08/2020,2020-33,0,0,0,0
DPR,DPR Korea,12/08/2020,2020-33,0,0,0,0
DPR,DPR Korea,13/08/2020,2020-33,0,0,0,0
DPR,DPR Korea,14/08/2020,2020-33,0,0,0,0
DPR,DPR Korea,15/08/2020,2020-33,0,0,0,0
DPR,DPR Korea,16/08/2020,2020-33,0,0,0,0
DPR,DPR Korea,17/08/2020,2020-34,0,0,0,0
DPR,DPR Korea,18/08/2020,2020-34,0,0,0,0
DPR,DPR Korea,19/08/2020,2020-34,0,0,0,0
DPR,DPR Korea,20/08/2020,2020-34,0,0,0,0
DPR,DPR Korea,21/08/2020,2020-34,0,0,0,0
DPR,DPR Korea,22/08/2020,2020-34,0,0,0,0
DPR,DPR Korea,23/08/2020,2020-34,0,0,0,0
DPR,DPR Korea,24/08/2020,2020-35,0,0,0,0
DPR,DPR Korea,25/08/2020,2020-35,0,0,0,0
DPR,DPR Korea,26/08/2020,2020-35,0,0,0,0
DPR,DPR Korea,27/08/2020,2020-35,0,0,0,0
DPR,DPR Korea,28/08/2020,2020-35,0,0,0,0
DPR,DPR Korea,29/08/2020,2020-35,0,0,0,0
DPR,DPR Korea,30/08/2020,2020-35,0,0,0,0
DPR,DPR Korea,31/08/2020,2020-36,0,0,0,0
DPR,DPR Korea,01/09/2020,2020-36,0,0,0,0
DPR,DPR Korea,02/09/2020,2020-36,0,0,0,0
DPR,DPR Korea,03/09/2020,2020-36,0,0,0,0
DPR,DPR Korea,04/09/2020,2020-36,0,0,0,0
DPR,DPR Korea,05/09/2020,2020-36,0,0,0,0
DPR,DPR Korea,06/09/2020,2020-36,0,0,0,0
DPR,DPR Korea,07/09/2020,2020-37,0,0,0,0
DPR,DPR Korea,08/09/2020,2020-37,0,0,0,0
DPR,DPR Korea,09/09/2020,2020-37,0,0,0,0
DPR,DPR Korea,10/09/2020,2020-37,0,0,0,0
DPR,DPR Korea,11/09/2020,2020-37,0,0,0,0
DPR,DPR Korea,12/09/2020,2020-37,0,0,0,0
DPR,DPR Korea,13/09/2020,2020-37,0,0,0,0
DPR,DPR Korea,14/09/2020,2020-38,0,0,0,0
DPR,DPR Korea,15/09/2020,2020-38,0,0,0,0
DPR,DPR Korea,16/09/2020,2020-38,0,0,0,0
DPR,DPR Korea,17/09/2020,2020-38,0,0,0,0
DPR,DPR Korea,18/09/2020,2020-38,0,0,0,0
DPR,DPR Korea,19/09/2020,2020-38,0,0,0,0
DPR,DPR Korea,20/09/2020,2020-38,0,0,0,0
DPR,DPR Korea,21/09/2020,2020-39,0,0,0,0
DPR,DPR Korea,22/09/2020,2020-39,0,0,0,0
DPR,DPR Korea,23/09/2020,2020-39,0,0,0,0
DPR,DPR Korea,24/09/2020,2020-39,0,0,0,0
DPR,DPR Korea,25/09/2020,2020-39,0,0,0,0
DPR,DPR Korea,26/09/2020,2020-39,0,0,0,0
DPR,DPR Korea,27/09/2020,2020-39,0,0,0,0
DPR,DPR Korea,28/09/2020,2020-40,0,0,0,0
DPR,DPR Korea,29/09/2020,2020-40,0,0,0,0
DPR,DPR Korea,30/09/2020,2020-40,0,0,0,0
DPR,DPR Korea,01/10/2020,2020-40,0,0,0,0
DPR,DPR Korea,02/10/2020,2020-40,0,0,0,0
DPR,DPR Korea,03/10/2020,2020-40,0,0,0,0
DPR,DPR Korea,04/10/2020,2020-40,0,0,0,0
DPR,DPR Korea,05/10/2020,2020-41,0,0,0,0
DPR,DPR Korea,06/10/2020,2020-41,0,0,0,0
DPR,DPR Korea,07/10/2020,2020-41,0,0,0,0
DPR,DPR Korea,08/10/2020,2020-41,0,0,0,0
DPR,DPR Korea,09/10/2020,2020-41,0,0,0,0
DPR,DPR Korea,10/10/2020,2020-41,0,0,0,0
DPR,DPR Korea,11/10/2020,2020-41,0,0,0,0
DPR,DPR Korea,12/10/2020,2020-42,0,0,0,0
DPR,DPR Korea,13/10/2020,2020-42,0,0,0,0
DPR,DPR Korea,14/10/2020,2020-42,0,0,0,0
DPR,DPR Korea,15/10/2020,2020-42,0,0,0,0
DPR,DPR Korea,16/10/2020,2020-42,0,0,0,0
DPR,DPR Korea,17/10/2020,2020-42,0,0,0,0
DPR,DPR Korea,18/10/2020,2020-42,0,0,0,0
DPR,DPR Korea,19/10/2020,2020-43,0,0,0,0
DPR,DPR Korea,20/10/2020,2020-43,0,0,0,0
DPR,DPR Korea,21/10/2020,2020-43,0,0,0,0
DPR,DPR Korea,22/10/2020,2020-43,0,0,0,0
DPR,DPR Korea,23/10/2020,2020-43,0,0,0,0
DPR,DPR Korea,24/10/2020,2020-43,0,0,0,0
DPR,DPR Korea,25/10/2020,2020-43,0,0,0,0
DPR,DPR Korea,26/10/2020,2020-44,0,0,0,0
DPR,DPR Korea,27/10/2020,2020-44,0,0,0,0
DPR,DPR Korea,28/10/2020,2020-44,0,0,0,0
DPR,DPR Korea,29/10/2020,2020-44,0,0,0,0
DPR,DPR Korea,30/10/2020,2020-44,0,0,0,0
DPR,DPR Korea,31/10/2020,2020-44,0,0,0,0
DPR,DPR Korea,01/11/2020,2020-44,0,0,0,0
DPR,DPR Korea,02/11/2020,2020-45,0,0,0,0
DPR,DPR Korea,03/11/2020,2020-45,0,0,0,0
DPR,DPR Korea,04/11/2020,2020-45,0,0,0,0
DPR,DPR Korea,05/11/2020,2020-45,0,0,0,0
DPR,DPR Korea,06/11/2020,2020-45,0,0,0,0
DPR,DPR Korea,07/11/2020,2020-45,0,0,0,0
DPR,DPR Korea,08/11/2020,2020-45,0,0,0,0
DPR,DPR Korea,09/11/2020,2020-46,0,0,0,0
DPR,DPR Korea,10/11/2020,2020-46,0,0,0,0
DPR,DPR Korea,11/11/2020,2020-46,0,0,0,0
DPR,DPR Korea,12/11/2020,2020-46,0,0,0,0
DPR,DPR Korea,13/11/2020,2020-46,0,0,0,0
DPR,DPR Korea,14/11/2020,2020-46,0,0,0,0
DPR,DPR Korea,15/11/2020,2020-46,0,0,0,0
DPR,DPR Korea,16/11/2020,2020-47,0,0,0,0
DPR,DPR Korea,17/11/2020,2020-47,0,0,0,0
DPR,DPR Korea,18/11/2020,2020-47,0,0,0,0
DPR,DPR Korea,19/11/2020,2020-47,0,0,0,0
DPR,DPR Korea,20/11/2020,2020-47,0,0,0,0
DPR,DPR Korea,21/11/2020,2020-47,0,0,0,0
DPR,DPR Korea,22/11/2020,2020-47,0,0,0,0
DPR,DPR Korea,23/11/2020,2020-48,0,0,0,0
DPR,DPR Korea,24/11/2020,2020-48,0,0,0,0
DPR,DPR Korea,25/11/2020,2020-48,0,0,0,0
DPR,DPR Korea,26/11/2020,2020-48,0,0,0,0
DPR,DPR Korea,27/11/2020,2020-48,0,0,0,0
DPR,DPR Korea,28/11/2020,2020-48,0,0,0,0
DPR,DPR Korea,29/11/2020,2020-48,0,0,0,0
DPR,DPR Korea,30/11/2020,2020-49,0,0,0,0
DPR,DPR Korea,01/12/2020,2020-49,0,0,0,0
DPR,DPR Korea,02/12/2020,2020-49,0,0,0,0
DPR,DPR Korea,03/12/2020,2020-49,0,0,0,0
DPR,DPR Korea,04/12/2020,2020-49,0,0,0,0
DPR,DPR Korea,05/12/2020,2020-49,0,0,0,0
DPR,DPR Korea,06/12/2020,2020-49,0,0,0,0
DPR,DPR Korea,07/12/2020,2020-50,0,0,0,0
DPR,DPR Korea,08/12/2020,2020-50,0,0,0,0
DPR,DPR Korea,09/12/2020,2020-50,0,0,0,0
DPR,DPR Korea,10/12/2020,2020-50,0,0,0,0
DPR,DPR Korea,11/12/2020,2020-50,0,0,0,0
DPR,DPR Korea,12/12/2020,2020-50,0,0,0,0
DPR,DPR Korea,13/12/2020,2020-50,0,0,0,0
DPR,DPR Korea,14/12/2020,2020-51,0,0,0,0
DPR,DPR Korea,15/12/2020,2020-51,0,0,0,0
DPR,DPR Korea,16/12/2020,2020-51,0,0,0,0
DPR,DPR Korea,17/12/2020,2020-51,0,0,0,0
DPR,DPR Korea,18/12/2020,2020-51,0,0,0,0
DPR,DPR Korea,19/12/2020,2020-51,0,0,0,0
DPR,DPR Korea,20/12/2020,2020-51,0,0,0,0
DPR,DPR Korea,21/12/2020,2020-52,0,0,0,0
DPR,DPR Korea,22/12/2020,2020-52,0,0,0,0
DPR,DPR Korea,23/12/2020,2020-52,0,0,0,0
DPR,DPR Korea,24/12/2020,2020-52,0,0,0,0
DPR,DPR Korea,25/12/2020,2020-52,0,0,0,0
DPR,DPR Korea,26/12/2020,2020-52,0,0,0,0
DPR,DPR Korea,27/12/2020,2020-52,0,0,0,0
DPR,DPR Korea,28/12/2020,2020-53,0,0,0,0
DPR,DPR Korea,29/12/2020,2020-53,0,0,0,0
DPR,DPR Korea,30/12/2020,2020-53,0,0,0,0
DPR,DPR Korea,31/12/2020,2020-53,0,0,0,0
DPR,DPR Korea,01/01/2021,2020-53,0,0,0,0
DPR,DPR Korea,02/01/2021,2020-53,0,0,0,0
DPR,DPR Korea,03/01/2021,2020-53,0,0,0,0
DPR,DPR Korea,04/01/2021,2021-01,0,0,0,0
DPR,DPR Korea,05/01/2021,2021-01,0,0,0,0
DPR,DPR Korea,06/01/2021,2021-01,0,0,0,0
DPR,DPR Korea,07/01/2021,2021-01,0,0,0,0
DPR,DPR Korea,08/01/2021,2021-01,0,0,0,0
DPR,DPR Korea,09/01/2021,2021-01,0,0,0,0
DPR,DPR Korea,10/01/2021,2021-01,0,0,0,0
DPR,DPR Korea,11/01/2021,2021-02,0,0,0,0
DPR,DPR Korea,12/01/2021,2021-02,0,0,0,0
DPR,DPR Korea,13/01/2021,2021-02,0,0,0,0
DPR,DPR Korea,14/01/2021,2021-02,0,0,0,0
DPR,DPR Korea,15/01/2021,2021-02,0,0,0,0
DPR,DPR Korea,16/01/2021,2021-02,0,0,0,0
DPR,DPR Korea,17/01/2021,2021-02,0,0,0,0
DPR,DPR Korea,18/01/2021,2021-03,0,0,0,0
DPR,DPR Korea,19/01/2021,2021-03,0,0,0,0
DPR,DPR Korea,20/01/2021,2021-03,0,0,0,0
DPR,DPR Korea,21/01/2021,2021-03,0,0,0,0
DPR,DPR Korea,22/01/2021,2021-03,0,0,0,0
DPR,DPR Korea,23/01/2021,2021-03,0,0,0,0
DPR,DPR Korea,24/01/2021,2021-03,0,0,0,0
DPR,DPR Korea,25/01/2021,2021-04,0,0,0,0
DPR,DPR Korea,26/01/2021,2021-04,0,0,0,0
DPR,DPR Korea,27/01/2021,2021-04,0,0,0,0
DPR,DPR Korea,28/01/2021,2021-04,0,0,0,0
DPR,DPR Korea,29/01/2021,2021-04,0,0,0,0
DPR,DPR Korea,30/01/2021,2021-04,0,0,0,0
DPR,DPR Korea,31/01/2021,2021-04,0,0,0,0
DPR,DPR Korea,01/02/2021,2021-05,0,0,0,0
DPR,DPR Korea,02/02/2021,2021-05,0,0,0,0
DPR,DPR Korea,03/02/2021,2021-05,0,0,0,0
DPR,DPR Korea,04/02/2021,2021-05,0,0,0,0
DPR,DPR Korea,05/02/2021,2021-05,0,0,0,0
DPR,DPR Korea,06/02/2021,2021-05,0,0,0,0
DPR,DPR Korea,07/02/2021,2021-05,0,0,0,0
DPR,DPR Korea,08/02/2021,2021-06,0,0,0,0
DPR,DPR Korea,09/02/2021,2021-06,0,0,0,0
DPR,DPR Korea,10/02/2021,2021-06,0,0,0,0
DPR,DPR Korea,11/02/2021,2021-06,0,0,0,0
DPR,DPR Korea,12/02/2021,2021-06,0,0,0,0
DPR,DPR Korea,13/02/2021,2021-06,0,0,0,0
DPR,DPR Korea,14/02/2021,2021-06,0,0,0,0
DPR,DPR Korea,15/02/2021,2021-07,0,0,0,0
DPR,DPR Korea,16/02/2021,2021-07,0,0,0,0
DPR,DPR Korea,17/02/2021,2021-07,0,0,0,0
DPR,DPR Korea,18/02/2021,2021-07,0,0,0,0
DPR,DPR Korea,19/02/2021,2021-07,0,0,0,0
DPR,DPR Korea,20/02/2021,2021-07,0,0,0,0
DPR,DPR Korea,21/02/2021,2021-07,0,0,0,0
DPR,DPR Korea,22/02/2021,2021-08,0,0,0,0
DPR,DPR Korea,23/02/2021,2021-08,0,0,0,0
DPR,DPR Korea,24/02/2021,2021-08,0,0,0,0
DPR,DPR Korea,25/02/2021,2021-08,0,0,0,0
DPR,DPR Korea,26/02/2021,2021-08,0,0,0,0
DPR,DPR Korea,27/02/2021,2021-08,0,0,0,0
DPR,DPR Korea,28/02/2021,2021-09,0,0,0,0
DPR,DPR Korea,01/03/2021,2021-09,0,0,0,0
DPR,DPR Korea,02/03/2021,2021-09,0,0,0,0
DPR,DPR Korea,03/03/2021,2021-09,0,0,0,0
DPR,DPR Korea,04/03/2021,2021-09,0,0,0,0
DPR,DPR Korea,05/03/2021,2021-09,0,0,0,0
DPR,DPR Korea,06/03/2021,2021-09,0,0,0,0
IND,India,01/01/2020,2020-01,0,0,0,0
IND,India,02/01/2020,2020-01,0,0,0,0
IND,India,03/01/2020,2020-01,0,0,0,0
IND,India,04/01/2020,2020-01,0,0,0,0
IND,India,05/01/2020,2020-01,0,0,0,0
IND,India,06/01/2020,2020-02,0,0,0,0
IND,India,07/01/2020,2020-02,0,0,0,0
IND,India,08/01/2020,2020-02,0,0,0,0
IND,India,09/01/2020,2020-02,0,0,0,0
IND,India,10/01/2020,2020-02,0,0,0,0
IND,India,11/01/2020,2020-02,0,0,0,0
IND,India,12/01/2020,2020-02,0,0,0,0
IND,India,13/01/2020,2020-03,0,0,0,0
IND,India,14/01/2020,2020-03,0,0,0,0
IND,India,15/01/2020,2020-03,0,0,0,0
IND,India,16/01/2020,2020-03,0,0,0,0
IND,India,17/01/2020,2020-03,0,0,0,0
IND,India,18/01/2020,2020-03,0,0,0,0
IND,India,19/01/2020,2020-03,0,0,0,0
IND,India,20/01/2020,2020-04,0,0,0,0
IND,India,21/01/2020,2020-04,0,0,0,0
IND,India,22/01/2020,2020-04,0,0,0,0
IND,India,23/01/2020,2020-04,0,0,0,0
IND,India,24/01/2020,2020-04,0,0,0,0
IND,India,25/01/2020,2020-04,0,0,0,0
IND,India,26/01/2020,2020-04,0,0,0,0
IND,India,27/01/2020,2020-05,0,0,0,0
IND,India,28/01/2020,2020-05,0,0,0,0
IND,India,29/01/2020,2020-05,0,0,0,0
IND,India,30/01/2020,2020-05,1,0,1,0
IND,India,31/01/2020,2020-05,0,0,1,0
IND,India,01/02/2020,2020-05,0,0,1,0
IND,India,02/02/2020,2020-05,1,0,2,0
IND,India,03/02/2020,2020-06,1,0,3,0
IND,India,04/02/2020,2020-06,0,0,3,0
IND,India,05/02/2020,2020-06,0,0,3,0
IND,India,06/02/2020,2020-06,0,0,3,0
IND,India,07/02/2020,2020-06,0,0,3,0
IND,India,08/02/2020,2020-06,0,0,3,0
IND,India,09/02/2020,2020-06,0,0,3,0
IND,India,10/02/2020,2020-07,0,0,3,0
IND,India,11/02/2020,2020-07,0,0,3,0
IND,India,12/02/2020,2020-07,0,0,3,0
IND,India,13/02/2020,2020-07,0,0,3,0
IND,India,14/02/2020,2020-07,0,0,3,0
IND,India,15/02/2020,2020-07,0,0,3,0
IND,India,16/02/2020,2020-07,0,0,3,0
IND,India,17/02/2020,2020-08,0,0,3,0
IND,India,18/02/2020,2020-08,0,0,3,0
IND,India,19/02/2020,2020-08,0,0,3,0
IND,India,20/02/2020,2020-08,0,0,3,0
IND,India,21/02/2020,2020-08,0,0,3,0
IND,India,22/02/2020,2020-08,0,0,3,0
IND,India,23/02/2020,2020-08,0,0,3,0
IND,India,24/02/2020,2020-09,0,0,3,0
IND,India,25/02/2020,2020-09,0,0,3,0
IND,India,26/02/2020,2020-09,0,0,3,0
IND,India,27/02/2020,2020-09,0,0,3,0
IND,India,28/02/2020,2020-09,0,0,3,0
IND,India,29/02/2020,2020-09,0,0,3,0
IND,India,01/03/2020,2020-09,0,0,3,0
IND,India,02/03/2020,2020-10,2,0,5,0
IND,India,03/03/2020,2020-10,0,0,5,0
IND,India,04/03/2020,2020-10,23,0,28,0
IND,India,05/03/2020,2020-10,1,0,29,0
IND,India,06/03/2020,2020-10,2,0,31,0
IND,India,07/03/2020,2020-10,3,0,34,0
IND,India,08/03/2020,2020-10,5,0,39,0
IND,India,09/03/2020,2020-11,5,0,44,0
IND,India,10/03/2020,2020-11,6,0,50,0
IND,India,11/03/2020,2020-11,10,0,60,0
IND,India,12/03/2020,2020-11,13,0,73,0
IND,India,13/03/2020,2020-11,8,1,81,1
IND,India,14/03/2020,2020-11,3,1,84,2
IND,India,15/03/2020,2020-11,23,0,107,2
IND,India,16/03/2020,2020-12,7,0,114,2
IND,India,17/03/2020,2020-12,23,1,137,3
IND,India,18/03/2020,2020-12,14,0,151,3
IND,India,19/03/2020,2020-12,22,1,173,4
IND,India,20/03/2020,2020-12,50,0,223,4
IND,India,21/03/2020,2020-12,60,0,283,4
IND,India,22/03/2020,2020-12,77,3,360,7
IND,India,23/03/2020,2020-13,74,2,434,9
IND,India,24/03/2020,2020-13,85,0,519,9
IND,India,25/03/2020,2020-13,87,1,606,10
IND,India,26/03/2020,2020-13,43,3,649,13
IND,India,27/03/2020,2020-13,75,4,724,17
IND,India,28/03/2020,2020-13,185,2,909,19
IND,India,29/03/2020,2020-13,70,6,979,25
IND,India,30/03/2020,2020-14,92,4,1071,29
IND,India,31/03/2020,2020-14,180,3,1251,32
IND,India,01/04/2020,2020-14,386,6,1637,38
IND,India,02/04/2020,2020-14,328,12,1965,50
IND,India,03/04/2020,2020-14,336,6,2301,56
IND,India,04/04/2020,2020-14,601,12,2902,68
IND,India,05/04/2020,2020-14,472,9,3374,77
IND,India,06/04/2020,2020-15,693,32,4067,109
IND,India,07/04/2020,2020-15,354,5,4421,114
IND,India,08/04/2020,2020-15,853,35,5274,149
IND,India,09/04/2020,2020-15,591,20,5865,169
IND,India,10/04/2020,2020-15,547,30,6412,199
IND,India,11/04/2020,2020-15,1035,40,7447,239
IND,India,12/04/2020,2020-15,909,34,8356,273
IND,India,13/04/2020,2020-16,796,35,9152,308
IND,India,14/04/2020,2020-16,1211,31,10363,339
IND,India,15/04/2020,2020-16,1076,38,11439,377
IND,India,16/04/2020,2020-16,941,37,12380,414
IND,India,17/04/2020,2020-16,1007,23,13387,437
IND,India,18/04/2020,2020-16,991,43,14378,480
IND,India,19/04/2020,2020-16,1334,27,15712,507
IND,India,20/04/2020,2020-17,1553,36,17265,543
IND,India,21/04/2020,2020-17,1336,47,18601,590
IND,India,22/04/2020,2020-17,1383,50,19984,640
IND,India,23/04/2020,2020-17,1409,41,21393,681
IND,India,24/04/2020,2020-17,1684,37,23077,718
IND,India,25/04/2020,2020-17,1429,57,24506,775
IND,India,26/04/2020,2020-17,1990,49,26496,824
IND,India,27/04/2020,2020-18,1396,48,27892,872
IND,India,28/04/2020,2020-18,1543,62,29435,934
IND,India,29/04/2020,2020-18,1897,73,31332,1007
IND,India,30/04/2020,2020-18,1718,67,33050,1074
IND,India,01/05/2020,2020-18,1993,73,35043,1147
IND,India,02/05/2020,2020-18,2293,71,37336,1218
IND,India,03/05/2020,2020-18,2644,83,39980,1301
IND,India,04/05/2020,2020-19,2553,72,42533,1373
IND,India,05/05/2020,2020-19,3900,195,46433,1568
IND,India,06/05/2020,2020-19,2958,126,49391,1694
IND,India,07/05/2020,2020-19,3561,89,52952,1783
IND,India,08/05/2020,2020-19,3390,103,56342,1886
IND,India,09/05/2020,2020-19,3320,95,59662,1981
IND,India,10/05/2020,2020-19,3277,128,62939,2109
IND,India,11/05/2020,2020-20,4213,97,67152,2206
IND,India,12/05/2020,2020-20,3604,87,70756,2293
IND,India,13/05/2020,2020-20,3525,122,74281,2415
IND,India,14/05/2020,2020-20,3722,134,78003,2549
IND,India,15/05/2020,2020-20,3967,100,81970,2649
IND,India,16/05/2020,2020-20,3970,103,85940,2752
IND,India,17/05/2020,2020-20,4987,120,90927,2872
IND,India,18/05/2020,2020-21,5242,157,96169,3029
IND,India,19/05/2020,2020-21,4970,134,101139,3163
IND,India,20/05/2020,2020-21,5611,140,106750,3303
IND,India,21/05/2020,2020-21,5609,132,112359,3435
IND,India,22/05/2020,2020-21,6088,148,118447,3583
IND,India,23/05/2020,2020-21,6654,137,125101,3720
IND,India,24/05/2020,2020-21,6767,147,131868,3867
IND,India,25/05/2020,2020-22,6977,154,138845,4021
IND,India,26/05/2020,2020-22,6535,146,145380,4167
IND,India,27/05/2020,2020-22,6387,170,151767,4337
IND,India,28/05/2020,2020-22,6566,194,158333,4531
IND,India,29/05/2020,2020-22,7466,175,165799,4706
IND,India,30/05/2020,2020-22,7964,265,173763,4971
IND,India,31/05/2020,2020-22,8380,193,182143,5164
IND,India,01/06/2020,2020-23,8392,230,190535,5394
IND,India,02/06/2020,2020-23,8171,204,198706,5598
IND,India,03/06/2020,2020-23,8909,217,207615,5815
IND,India,04/06/2020,2020-23,9304,260,216919,6075
IND,India,05/06/2020,2020-23,9851,273,226770,6348
IND,India,06/06/2020,2020-23,9887,294,236657,6642
IND,India,07/06/2020,2020-23,9971,287,246628,6929
IND,India,08/06/2020,2020-24,9983,271,256611,7200
IND,India,09/06/2020,2020-24,9987,271,266598,7471
IND,India,10/06/2020,2020-24,9985,274,276583,7745
IND,India,11/06/2020,2020-24,9996,357,286579,8102
IND,India,12/06/2020,2020-24,10956,396,297535,8498
IND,India,13/06/2020,2020-24,11458,386,308993,8884
IND,India,14/06/2020,2020-24,11929,311,320922,9195
IND,India,15/06/2020,2020-25,11502,325,332424,9520
IND,India,16/06/2020,2020-25,10667,380,343091,9900
IND,India,17/06/2020,2020-25,10974,2003,354065,11903
IND,India,18/06/2020,2020-25,12881,334,366946,12237
IND,India,19/06/2020,2020-25,13586,336,380532,12573
IND,India,20/06/2020,2020-25,14516,375,395048,12948
IND,India,21/06/2020,2020-25,15413,306,410461,13254
IND,India,22/06/2020,2020-26,14821,445,425282,13699
IND,India,23/06/2020,2020-26,14933,312,440215,14011
IND,India,24/06/2020,2020-26,15968,465,456183,14476
IND,India,25/06/2020,2020-26,16922,418,473105,14894
IND,India,26/06/2020,2020-26,17296,407,490401,15301
IND,India,27/06/2020,2020-26,18552,384,508953,15685
IND,India,28/06/2020,2020-26,19906,410,528859,16095
IND,India,29/06/2020,2020-27,19459,380,548318,16475
IND,India,30/06/2020,2020-27,18522,418,566840,16893
IND,India,01/07/2020,2020-27,18653,507,585493,17400
IND,India,02/07/2020,2020-27,19148,434,604641,17834
IND,India,03/07/2020,2020-27,20903,379,625544,18213
IND,India,04/07/2020,2020-27,22771,442,648315,18655
IND,India,05/07/2020,2020-27,24850,613,673165,19268
IND,India,06/07/2020,2020-28,24248,425,697413,19693
IND,India,07/07/2020,2020-28,22252,467,719665,20160
IND,India,08/07/2020,2020-28,22752,482,742417,20642
IND,India,09/07/2020,2020-28,24879,487,767296,21129
IND,India,10/07/2020,2020-28,26506,475,793802,21604
IND,India,11/07/2020,2020-28,27114,519,820916,22123
IND,India,12/07/2020,2020-28,28637,551,849553,22674
IND,India,13/07/2020,2020-29,28701,500,878254,23174
IND,India,14/07/2020,2020-29,28498,553,906752,23727
IND,India,15/07/2020,2020-29,29429,582,936181,24309
IND,India,16/07/2020,2020-29,32695,606,968876,24915
IND,India,17/07/2020,2020-29,34956,687,1003832,25602
IND,India,18/07/2020,2020-29,34884,671,1038716,26273
IND,India,19/07/2020,2020-29,38902,543,1077618,26816
IND,India,20/07/2020,2020-30,40425,681,1118043,27497
IND,India,21/07/2020,2020-30,37148,587,1155191,28084
IND,India,22/07/2020,2020-30,37724,648,1192915,28732
IND,India,23/07/2020,2020-30,45720,1129,1238635,29861
